345.80	11.226
346.01	11.295
346.23	11.364
346.44	4.165
346.66	9.715
346.87	724.994
347.09	4634.331
347.30	1756.056
347.52	-131.912
347.73	-231.232
347.95	-1022.237
348.16	-161.975
348.38	-198.562
348.59	368.370
348.81	-298.110
349.02	-505.727
349.24	-388.302
349.45	-328.145
349.67	253.231
349.88	158.202
350.10	112.311
350.31	1052.931
350.53	298.400
350.74	142.820
350.96	313.318
351.17	107.181
351.38	1042.644
351.60	755.138
351.81	192.374
352.03	-729.774
352.24	256.466
352.46	307.888
352.67	174.399
352.89	185.239
353.10	305.874
353.32	167.751
353.53	3662.969
353.75	230.904
353.96	121.782
354.17	227.404
354.39	422.057
354.60	171.943
354.82	294.011
355.03	882.082
355.25	220.754
355.46	421.982
355.68	277.668
355.89	182.317
356.11	123.283
356.32	418.170
356.53	1073.830
356.75	3762.677
356.96	653.257
357.18	310.128
357.39	190.429
357.61	958.043
357.82	127.140
358.04	109.686
358.25	169.245
358.46	569.484
358.68	207.533
358.89	140.590
359.11	941.593
359.32	135.262
359.54	607.836
359.75	205.296
359.96	216.089
360.18	516.643
360.39	84.857
360.61	186.375
360.82	227.932
361.04	333.635
361.25	323.380
361.46	582.647
361.68	243.857
361.89	154.955
362.11	251.512
362.32	757.803
362.54	278.817
362.75	146.448
362.96	150.109
363.18	157.477
363.39	203.186
363.61	192.860
363.82	6390.589
364.03	308.016
364.25	166.695
364.46	89.144
364.68	275.833
364.89	524.766
365.10	206.943
365.32	167.477
365.53	301.991
365.75	372.667
365.96	291.624
366.17	210.999
366.39	143.775
366.60	181.813
366.82	254.287
367.03	276.849
367.24	140.341
367.46	191.191
367.67	195.503
367.89	311.684
368.10	1362.411
368.31	318.763
368.53	451.373
368.74	300.376
368.96	187.669
369.17	437.298
369.38	140.251
369.60	396.452
369.81	745.455
370.03	279.691
370.24	220.757
370.45	349.465
370.67	188.585
370.88	225.457
371.09	1144.044
371.31	373.639
371.52	177.666
371.74	354.183
371.95	191.761
372.16	149.394
372.38	120.854
372.59	156.376
372.81	149.717
373.02	227.835
373.23	427.531
373.45	371.758
373.66	158.631
373.87	178.323
374.09	261.238
374.30	420.550
374.51	159.438
374.73	154.055
374.94	250.844
375.16	148.203
375.37	465.305
375.58	278.359
375.80	369.297
376.01	195.227
376.22	498.329
376.44	218.528
376.65	154.995
376.86	235.115
377.08	172.638
377.29	115.587
377.50	285.261
377.72	479.934
377.93	830.809
378.15	212.720
378.36	147.780
378.57	181.978
378.79	138.958
379.00	149.985
379.21	184.996
379.43	181.121
379.64	147.611
379.85	259.747
380.07	164.038
380.28	101.341
380.49	127.955
380.71	131.693
380.92	100.628
381.13	257.623
381.35	153.578
381.56	170.833
381.77	318.496
381.99	115.330
382.20	198.418
382.41	159.201
382.63	202.835
382.84	206.206
383.05	218.321
383.27	182.906
383.48	194.747
383.69	133.111
383.91	151.348
384.12	152.598
384.33	128.978
384.55	211.150
384.76	158.803
384.97	197.888
385.18	132.093
385.40	321.367
385.61	184.679
385.82	189.502
386.04	178.502
386.25	209.808
386.46	170.528
386.68	146.265
386.89	134.522
387.10	190.312
387.32	114.252
387.53	241.654
387.74	110.332
387.95	114.857
388.17	161.358
388.38	174.811
388.59	206.059
388.81	205.108
389.02	141.383
389.23	205.423
389.45	139.727
389.66	99.468
389.87	140.952
390.08	117.386
390.30	203.344
390.51	105.506
390.72	191.485
390.94	145.562
391.15	177.922
391.36	107.490
391.57	192.715
391.79	147.598
392.00	129.325
392.21	116.971
392.43	164.932
392.64	323.919
392.85	153.035
393.06	158.971
393.28	123.261
393.49	148.912
393.70	107.058
393.92	210.329
394.13	108.412
394.34	143.349
394.55	170.994
394.77	125.952
394.98	84.474
395.19	263.194
395.40	116.430
395.62	193.081
395.83	209.135
396.04	102.362
396.26	258.092
396.47	115.630
396.68	146.173
396.89	158.638
397.11	200.624
397.32	139.559
397.53	169.669
397.74	209.466
397.96	90.737
398.17	112.381
398.38	80.899
398.59	81.081
398.81	208.168
399.02	101.418
399.23	136.422
399.44	132.966
399.66	127.392
399.87	136.076
400.08	131.091
400.29	158.682
400.51	153.683
400.72	110.985
400.93	129.933
401.14	165.393
401.36	166.013
401.57	134.191
401.78	138.328
401.99	148.628
402.21	159.679
402.42	167.402
402.63	93.717
402.84	132.444
403.05	143.414
403.27	99.464
403.48	111.041
403.69	105.212
403.90	137.065
404.12	210.215
404.33	131.712
404.54	184.583
404.75	84.372
404.96	83.039
405.18	145.054
405.39	128.542
405.60	205.703
405.81	85.730
406.03	86.166
406.24	135.285
406.45	106.230
406.66	146.676
