345.80	5.613
346.01	5.648
346.23	5.682
346.44	2.341
346.66	6.235
346.87	30.776
347.09	194.631
347.30	97.071
347.52	-5.051
347.73	-9.578
347.95	-37.227
348.16	-5.281
348.38	-9.721
348.59	12.546
348.81	-6.172
349.02	-22.260
349.24	-21.086
349.45	-9.168
349.67	18.421
349.88	14.025
350.10	10.264
350.31	101.926
350.53	19.971
350.74	13.202
350.96	24.850
351.17	10.790
351.38	82.952
351.60	53.146
351.81	19.886
352.03	-64.988
352.24	18.764
352.46	23.572
352.67	22.155
352.89	14.789
353.10	25.291
353.32	12.756
353.53	341.804
353.75	29.044
353.96	11.983
354.17	23.637
354.39	38.178
354.60	14.343
354.82	24.518
355.03	88.208
355.25	26.778
355.46	35.090
355.68	24.730
355.89	19.125
356.11	14.763
356.32	41.468
356.53	100.117
356.75	280.130
356.96	28.863
357.18	28.155
357.39	19.300
357.61	72.086
357.82	12.134
358.04	11.394
358.25	15.868
358.46	46.384
358.68	21.233
358.89	12.330
359.11	91.675
359.32	14.524
359.54	57.197
359.75	19.368
359.96	20.749
360.18	59.987
360.39	10.418
360.61	23.001
360.82	22.233
361.04	40.753
361.25	39.000
361.46	55.971
361.68	23.493
361.89	17.991
362.11	29.604
362.32	68.832
362.54	17.645
362.75	16.547
362.96	25.295
363.18	22.389
363.39	20.233
363.61	37.923
363.82	860.908
364.03	37.636
364.25	19.060
364.46	13.600
364.68	36.890
364.89	53.808
365.10	22.687
365.32	18.042
365.53	45.736
365.75	35.958
365.96	43.142
366.17	28.454
366.39	24.247
366.60	29.651
366.82	35.893
367.03	32.911
367.24	23.296
367.46	19.931
367.67	25.655
367.89	39.076
368.10	123.888
368.31	32.224
368.53	40.852
368.74	29.447
368.96	31.420
369.17	38.232
369.38	18.695
369.60	50.993
369.81	105.945
370.03	26.514
370.24	24.189
370.45	35.939
370.67	23.513
370.88	37.176
371.09	124.835
371.31	37.565
371.52	25.519
371.74	40.121
371.95	24.315
372.16	18.716
372.38	19.191
372.59	19.789
372.81	29.265
373.02	25.724
373.23	47.832
373.45	34.270
373.66	21.677
373.87	23.743
374.09	30.029
374.30	46.190
374.51	18.820
374.73	21.853
374.94	22.486
375.16	23.421
375.37	44.684
375.58	33.410
375.80	44.955
376.01	18.391
376.22	44.110
376.44	32.534
376.65	23.501
376.86	26.811
377.08	22.494
377.29	22.787
377.50	35.435
377.72	62.453
377.93	84.143
378.15	32.102
378.36	27.266
378.57	26.326
378.79	27.268
379.00	25.282
379.21	23.141
379.43	25.735
379.64	20.771
379.85	37.153
380.07	25.485
380.28	23.329
380.49	22.251
380.71	21.505
380.92	20.544
381.13	27.448
381.35	23.694
381.56	24.125
381.77	31.246
381.99	16.196
382.20	22.729
382.41	18.784
382.63	27.312
382.84	23.615
383.05	20.786
383.27	24.778
