2.070000000000000000e+02 2.240000000000000000e+02 2.550000000000000000e+02
8.000000000000000000e+01 1.140000000000000000e+02 2.550000000000000000e+02
2.550000000000000000e+02 2.340000000000000000e+02 1.930000000000000000e+02
4.900000000000000000e+01 7.700000000000000000e+01 2.550000000000000000e+02
2.550000000000000000e+02 1.210000000000000000e+02 2.800000000000000000e+01
1.330000000000000000e+02 1.650000000000000000e+02 2.550000000000000000e+02
1.150000000000000000e+02 1.460000000000000000e+02 2.550000000000000000e+02
